2966492,IE,,,54.08333,-8.51667,,,,,Ballymote,Ballymote,"Baile an Mhota,Baile an Mhóta,Ballymote",1539,F56
2962568,IE,,,54.25,-6.96667,,,,,Monaghan,Monaghan,"Monachanas,Monaghan,Monakhan,Muineachan,Muineachán,monahan,monahani,Монахан,მონაჰანი,モナハン",5937,H18
3314288,IE,,,53.01528,-6.81056,,,,,Crookstown,Crookstown,Crookstown,0,P14
2962668,IE,,,53.385,-6.59361,,,,,Maynooth,Maynooth,"Maigh Nuad,Manutia,Maynooth,Meinutas,Mejnut,mei nu si,meinusu,mnwth,myynwt,Мейнут,מיינות,منوث,مینوتھ,メイヌース,梅努斯",12510,W23
2966883,IE,,,52.79306,-6.14139,,,,,Arklow,Arklow,"An tInbhear Mor,An tInbhear Mór,Arklou,Arklow,Inver Mooar,a ke luo,akeullo,arklw,Арклоу,آرکلو,არკლოუ,阿克洛,아클로",11761,Y14
2961107,IE,,,53.555,-6.79167,,,,,Trim,Trim,"Baile Atha Troim,Baile Átha Troim,Trim,Трим,ٹرم، کاؤنٹی میدھ,ტრიმი",1800,C15
2961732,IE,,,53.63333,-8.18333,,,,,Roscommon,Roscommon,"Ros Comain,Ros Comáin,Roscommon,Rosecommon,Roskommon,Roskomon,Roskomonas,Roskomun,loseukeomeon,luo si kang mang,Ροσκόμον,Роскоммон,Роскомон,Роскомън,როსკომონი,罗斯康芒,로스커먼",5693,F42
2962556,IE,,,53.14056,-7.06639,,,,,Monasterevin,Monasterevin,"Mainistir Eimhin,Mainistir Eimhín,Monasterevan,Monasterevin,Монастеревин",3710,W34
2963436,IE,,,53.15611,-6.91444,,,,,Kildare,Kildare,"Cill Dara,Keeill Darey,Kildehr,Kilderas,Kildeur,Килдеър,Килдэр,کلڈیئر",8142,R51
2965733,IE,,,53.97278,-6.71889,,,,,Carrickmacross,Carrickmacross,"Carraig Mhachaire Rois,Carrickmacross,Karikmakros,Karrikmakross,Magheross,kyrkmykras,Карикмакрос,Каррикмакросс,کیرکمیکراس",3995,A81
2961459,IE,,,51.55,-9.26667,,,,,Skibbereen,Skibbereen,"An Sciobairin,An Sciobairín,Skibbereen,Skibberin,Скибберин",2098,P81
2962725,IE,,,53.45083,-6.15444,,,,,Malahide,Malahide,"Malahaidas,Malahide,Malakhajd,Mullach Ide,Mullach Íde,ma la hai de,malahayd,Малахайд,مالاهاید,مالاہائڈ,馬拉海德",15846,K36
2964472,IE,,,53.5125,-6.54,,,,,Dunshaughlin,Dunshaughlin,"Dun Seachlainn,Dunshaughlin,Dún Seachlainn",3903,A85
2962630,IE,,,51.91526,-8.18052,,,,,Midleton,Midleton,"Mainister na Corann,Mainistir na Corann,Middleton,Midleton,Midlton,Midultun,mi de lei dun,Мидлтон,Мидълтън,مڈلٹن,米德勒頓",8891,P25
2961730,IE,,,52.95111,-7.80167,,,,,Roscrea,Roscrea,"Ros Cre,Ros Cré,Roscrea,Roskrej,Роскрей",5403,E53
2965649,IE,,,54.11667,-6.73333,,,,,Castleblayney,Castleblayney,"Baile na Lorgan,Castleblayney,Kaslblejni,Каслблейни",3006,A75
2961192,IE,,,52.47333,-8.15583,,,,,Tipperary,Tipperary,"Tiobraid Arann,Tiobraid Árann,Tipperaria,Tipperary,Tipperehri,Tipurari,di po lei li,tipeoleli,Типперэри,Типърари,ٹپاریری,蒂珀雷里,티퍼레리",4976,E34
2966566,IE,,,53.76667,-8.76667,,,,,Ballyhaunis,Ballyhaunis,"Ballyhaunis,Beal Atha hAmhnais,Béal Átha hAmhnais",2312,F35
2965260,IE,,,51.85046,-8.2948,,,,,Cobh,Cobh,"An Cobh,An Cóbh,Cobh,Kouv,Kov,Kovas,Queenstown,ke fu,kovu,kwf,Ков,Коув,كوف,کوہوہ,コーヴ,科芙",10501,P24
2965654,IE,,,53.85,-9.3,,,,,Castlebar,Castlebar,"Caislean an Bharraigh,Caisleán an Bharraigh,Castlebar,Kaslbar,Kaslbaras,Kasulbar,ka si er ba,kaeseulba,kasuruba,kslbar,kyslbar,Каслбар,Касълбар,Կասլբար,کسلبار,کیسلبار,კასლბარი,カスルバー,卡斯尔巴,캐슬바",12874,F23
2966201,IE,,,54.1,-7.45,,,,,Belturbet,Belturbet,"Beal Tairbirt,Beltjorbet,Belturbet,Beul Tairbeirt,Béal Tairbirt,Белтурбет,Белтёрбет,ბელტურბეტი",1277,H14
2966715,IE,,,53.63333,-9.23333,,,,,Ballinrobe,Ballinrobe,"Baile an Roba,Baile an Ròba,Baile an Róba,Ballinrob,Ballinrobe,balinrobi,Баллинроб,ბალინრობი",2704,F31
3313472,IE,,,53.42278,-7.93722,,,,,Athlone,Athlone,"Athlone,Atlon,Atlonas,Atloun,Baile Atha Luain,Baile Átha Luain,Balley Aah Luain,asuron,atloni,Атлон,Атлоун,ათლონი,アスローン",0,N37
2964574,IE,,,53.33306,-6.24889,,,,,Dublin 2,Dublin,"Baile Atha Cliath,Baile Átha Cliath,Ciuda de Dublin,Ciudá de Dublín,DUB,Dablin,Diblin,Difelin,Divlyn,Doublino,Dublin,Dublin city,Dublina,Dublinas,Dublini,Dublino,Dublinu,Dublín,Dublîn,Dueblin,Dulenn,Dulyn,Dyflinn,Düblin,Eblana,Gorad Dublin,dabalina,dablin,dablina,daburin,dbln,dblyn,deobeullin,dou bai lin,dublini,dwblyn,taplin,Δουβλίνο,Горад Дублін,Даблин,Дублин,Дублін,Дъблин,Դուբլին,דבלין,דובלין,دبلن,دوبلين,دوبلین,دۇبلىن,ڈبلن,ډبلن,ܕܒܠܢ,डब्लिन,दब्लिन,ডাবলিন,ਡਬਲਿਨ,டப்லின்,ಡಬ್ಲಿನ್,ഡബ്ലിൻ,ดับลิน,དུབ་ལིན།,ဒပ်ဗလင်မြို့,დუბლინი,ደብሊን,ダブリン,都柏林,더블린",1024027,D02
2964496,IE,,,51.71667,-9.11667,,,,,Dunmanway,Dunmanway,"Danmanui,Dun Manmhai,Dunmanway,Dunmaonmhui,Dún Mánmhaí,Dúnmaonmhuí,Данмануи",1585,P47
2966749,IE,,,51.88333,-8.58333,,,,,Ballincollig,Ballincollig,"Baile an Chollaigh,Ballincollig,Ballinkollig,ba lin ke li ge,balynkwlyg,Баллинколлиг,بالینکولیگ,巴林科利格",0,P31
2966370,IE,,,51.74694,-8.7425,,,,,Bandon,Bandon,"Bandon,Bandun,Droichead na Bandan,Droichead na Bandon,bandoni,Бандон,Бандън,ბანდონი",5492,P72
2966800,IE,,,52.70031,-6.96181,,,,,Bagenalstown,Bagenalstown,"Bagenalstown,Moneybeg,Muine Bheag,Muinebeag",3033,R21
2962961,IE,,,54.95,-7.73333,,,,,Letterkenny,Letterkenny,"LTR,Leitir Ceanainn,Leterkeni,Leterkenis,Letterkenni,Letterkenny,Leturkeni,Littyr Kennain,lai te ken ni,Летеркени,Леттеркенни,Летъркени,لیٹرکینی,萊特肯尼",16901,F92
2961214,IE,,,52.68194,-7.80222,,,,,Thurles,Thurles,"Durlas,Durlas Eile,Dúrlas Éile,Thurles,Tjorls,Turles,se lei si,teolleseu,terlesi,Търлес,Тёрлс,თერლესი,瑟勒斯,털레스",7588,E41
2962026,IE,,,53.03441,-7.29979,,,,,Portlaoise,Portlaoise,"Maryboro',Maryborough,Port Laoighise,Port Laoise,Port Leix,Portlaoise",13622,R32
2965367,IE,,,54.18333,-7.23333,,,,,Clones,Clones,"Clones,Cluain Eois,Klons,Клонс",1834,H23
2961123,IE,,,52.27042,-9.70264,,,,,Tralee,Tralee,"Tra Li,Traie Lee,Tralee,Trali,Trá Lí,te la li,teuleolli,torari,traly,Трали,Тралі,ترالی,ٹریلی,ტრალი,トラリー,特拉利,트럴리",22941,V92
2962283,IE,,,52.44917,-9.06111,,,,,Newcastle West,Newcastle West,"An Caislean Nua,An Caislean Nua Thiar,An Caisleán Nua,An Caisleán Nua Thiar,N'jukasl-Uehst,Newcastle,Newcastle West,Njukasul Uest,Ньюкасл-Уэст,Нюкасъл Уест,نیو کیسل ویسٹ",6327,V42
2964436,IE,,,53.34528,-7.04972,,,,,Edenderry,Edenderry,"Eadan Doire,Eaden Doire,Edenderry,Idenderri,Idunderi,edenderi,Éadan Doire,Éaden Doire,Идендерри,Идъндери,ედენდერი",4890,R45
2961423,IE,,,54.26969,-8.46943,,,,,Sligo,Sligo,"SXL,Shliggagh,Slaigo,Slajgo,Slajgou,Sligeach,Sligo,aslaygw,seullaigo,slyjw,suraigo,Слайго,Слайгоу,Слајго,اسلایگو,سليجو,スライゴ,슬라이고",20228,F91
2964152,IE,,,53.56611,-6.38556,,,,,Garristown,Garristown,Garristown,433,A42
2966837,IE,,,52.99139,-6.98028,,,,,Athy,Athy,"Adaj,Ataj,Athy,Baile Atha I,Baile Átha Í,atai,Адай,Атай,Атај,ათაი",12855,R14
2966753,IE,,,53.3275,-8.21944,,,,,Ballinasloe,Ballinasloe,"Balinaslou,Ballinaslo,Ballinasloe,Beal Atha na Sluaighe,Beeal Aah ny Sluigh,Béal Átha na Sluaighe,balinaslo,ballinaseullo,barinasuro,Балинаслоу,Баллинасло,ბალინასლო,バリナスロー,발리나슬로",6388,H53
2960936,IE,,,52.975,-6.04944,,,,,Wicklow,Wicklow,"Cill Maintain,Cill Maintainn,Cill Maintáinn,Cill Manntein,Cill Manntéin,Cill Mantan,Cill Mhanntain,Cill Mhantain,Cill Mhantáin,Wicklow",14048,A67
2966022,IE,,,53.20278,-6.09833,,,,,Bray,Bray,"Bray,Bre,Brej,Brejus,Brey,Bri Chualann,Bré,Brėjus,beulei,brei,bry  ayrlnd,bu rui,burei,Брей,Бреј,Բրեյ,بری، ایرلند,ბრეი,ブレイ,布瑞,브레이",6477,A98
2962864,IE,,,52.44639,-9.485,,,,,Listowel,Listowel,"Lios Tuathail,Listouehl,Listouul,Listowel,li si tuo er,liseutowel,Листоуъл,Листоуэл,لیسٹول,利斯托尔,리스토웰",4143,V31
2964320,IE,,,52.13583,-8.27583,,,,,Fermoy,Fermoy,"Fermoj,Fermoy,Furmoj,Mainistir Fhear Mai,Mainistir Fhear Maí,Mannishter er Maigh,famoi,Фермой,Фърмой,فرموئے,ファーモイ",4933,P61
2965664,IE,,,52.51583,-7.88556,,,,,Cashel,Cashel,"Caiseal,Cashel",2798,E25
2963848,IE,,,53.14083,-6.06306,,,,,Greystones,Greystones,"Greistonsas,Grejstons,Grejstouns,Greystones,Na Clocha Liatha,ge lei si tong,geuleiseutonseu,Грейстонс,Грейстоунс,Грејстонс,گرےسٹونز,გრეისტოუნსი,格雷斯通,그레이스톤스",13492,A63
2964540,IE,,,54.0,-6.41667,,,,,Dundalk,Dundalk,"Dandalk,Dandolk,Dandolkas,Doon Jialgan,Dun Dealgan,Dundalk,Dundolk,Dún Dealgan,dandak,dandoku,deng duo ke,deondokeu,Дандалк,Дандолк,Дъндолк,دانداک,ڈونڈوک,დანდოლკი,ダンドーク,邓多克,던도크",33428,A91
2963155,IE,,,51.7075,-8.53056,,,,,Kinsale,Kinsale,"Cionn tSaile,Cionn tSáile,Kinsale,Kinseilis,Kinsejl,Kione Sailley,knsyyl,qynsyyl,Кинсейл,קינסייל,کنسیئل",3843,P17
2962334,IE,,,53.21583,-6.66694,,,,,Naas,Naas,"An Nas,An Nás,Naas,Nas na Riogh,Neisas,Nejs,Nás na Ríogh,nei si,neiseu,neisi,nys,Нейс,Нејс,נאס,نئس,نیس,ნეისი,内斯,네이스",20713,W91
2960992,IE,,,52.25833,-7.11194,,,,,Waterford,Waterford,"Port Lairge,Port Làirge,Port Láirge,Purt Largey,Uoterford,Uoturford,Voterford,Voterfordas,WAT,Waterford,Waterford city,u~otafodo,watrfwrd,wo te fu de,woteopeodeu,Вотерфорд,Уотерфорд,Уотърфорд,واترفورد,واٹرفرڈ,უოტერფორდი,ウォーターフォード,沃特福德,워터퍼드",47904,X91
2962587,IE,,,52.26583,-8.26806,,,,,Mitchelstown,Mitchelstown,"Baile Mhisteala,Baile Mhistéala,Michulstaun,Mitchelstaun,Mitchelstown,Митчелстаун,Мичълстаун",3677,P67
2963962,IE,,,52.67472,-6.2925,,,,,Gorey,Gorey,"Gorey,Gori,Guaire,gori,gwry,Гори,گؤری,გორი",6040,Y25
2965402,IE,,,51.62306,-8.87056,,,,,Clonakilty,Clonakilty,"Cloich na Coillte,Clonakilty,Klonakilti,Klounakilti,klwnykyly,Клонакилти,Клоунакилти,کلونیکیلی",4065,P85
2965726,IE,,,52.34917,-7.41306,,,,,Carrick on Suir,Carrick-on-Suir,"Carraig na Siuire,Carraig na Siúire,Carrick-on-Suir,Karik on Shur,Karrik-on-Shur,kyrk-an-swyr,Карик он Шур,Каррик-он-Шур,کیرک-آن-سوئر,კერიკ-ონ-შური",5710,E32
2962597,IE,,,52.85528,-9.39833,,,,,Miltown Malbay,Miltown Malbay,"Milltown Malbay,Miltown Malbay,Sraid na Cathrach,Sráid na Cathrach",777,V95
2965715,IE,,,51.81167,-8.39861,,,,,Carrigaline,Carrigaline,"Carraig Ui Leighin,Carraig Uí Leighin,Carrigaline,Karigalajn,Karigalinas,Karrigalin,ka li ge lai en,karigarain,karygalayn,Каригалайн,Карригалин,کاریگالائن,کاریگالاین,カリガライン,卡里格萊恩",14775,P43
2966870,IE,,,53.51163,-6.39821,,,,,Ashbourne,Ashbourne,"Ashborn,Ashbourne,Cill Dheaglain,Cill Dhéagláin,Ашборн",11355,A84
2962304,IE,,,52.86194,-8.19667,,,,,Nenagh,Nenagh,"An tAonach,Aonach Urmhumhan,Nenagh,Nina,The Meeting,ni na,nina,nyna,Нина,Ніна,نینا,ნინა,尼纳,니나",5500,E45
2961099,IE,,,53.51667,-8.85,,,,,Tuam,Tuam,"Tuaim,Tuam,Tuum,chuamu,chumi,twam,Туам,Туъм,ٹیویم,ჩუმი,チュアム,퇌",6130,H54
2965727,IE,,,53.94694,-8.09,,,,,Carrick On Shannon,Carrick-on-Shannon,"Carrick on Shannon,Carrick-On-Shannon,Carrick-on-Shannon,Cora Droma Ruisc,Cora Droma Rúisc,Karik na Shenonu,Karik on Shanun,Karikas prie Sanono,Karikas prie Šanono,Karrik-na-Shannoni,Karrik-on-Shannon,kaelig-onsyaeneon,kyarikku=on=shanon,kyrk-an-shynn,xiang nong he pan ka li ke,Карик на Шенону,Карик он Шанън,Каррик-он-Шаннон,Каррік-на-Шанноні,کیرک-آن-شینن,კერიკ-ონ-შენონი,キャリック＝オン＝シャノン,香农河畔卡里克,캐릭온섀넌",3980,N41
2966154,IE,,,53.09139,-7.91333,,,,,Birr,Birr,"Biorra,Bir,Birr,Parsonstown,biri,Бир,Бирр,ბირი",4549,R42
2966794,IE,,,53.60846,-6.1831,,,,,Balbriggan,Balbriggan,"Baile Brigin,Baile Brigín,Balbrigan,Balbriganas,Balbriggan,ba er bu li gen,balbrigani,balbrygan,Балбриган,Балбригган,بالبریگان,ბალბრიგანი,巴爾布里根",23364,K32
2965535,IE,,,53.99083,-7.36056,,,,,Cavan,Cavan,"An Cabhan,An Cabhán,Cavan,Kavan,Kavanas,Yn Cavan,ka wen,kaebeon,kyaban,kywan,Каван,کیوان,კავანი,キャバン,卡文,캐번",6388,H12
2964407,IE,,,53.41419,-6.83229,,,,,Enfield,Enfield,"An Bothar Bui,An Bóthar Buí,Enfield,Innfield",2929,A83
2962785,IE,,,53.35736,-6.44859,,,,,Lucan,Lucan,"Leamhcan,Leamhcán,Lucan",15269,K78
2966131,IE,,,53.3015,-6.1778,,,,,Blackrock,Blackrock,"An Charraig Dhubh,Blackrock,Blehkrok,Carraig Dubh,blkrak,Блэкрок,بلکراک",8821,A94
2966356,IE,,,51.68333,-9.45,,,,,Bantry,Bantry,"BYT,Bantri,Bantry,Beanntrai,Beanntraí,baenteuli,ban te li,Бантри,ბანტრი,班特里,밴트리",3348,P75
2961297,IE,,,53.45972,-6.21806,,,,,Swords,Swords,"Sord,Sord Cholmcille,Sords,Sordsas,Sordz,Suords,Swords,aswrdz,seuwojeu,si wo si,swwrds,Сордз,Сордс,Суордс,סוורדס,اسوردز,سورڈز، ڈبلن,斯沃司,스워즈",36924,K67
2965929,IE,,,54.47782,-8.28094,,,,,Bundoran,Bundoran,"Bandoran,Bun Dobhrain,Bun Dobhráin,Bundoran,bandorani,Бандоран,Бъндоран,ბანდორანი",1865,F94
3310247,IE,,,52.70389,-8.86417,,,,,Shannon,Shannon,"An tSionna,Gorad Shehnan,SNN,Sanonas,Shannon,Shannon Town,Shanun,Shenon,Sionainn,syaeneon,Šanonas,Горад Шэнан,Шаннон,Шанън,Шенон,شینن، کاؤنٹی کلیئر,섀넌",9673,V14
2963218,IE,,,52.63972,-9.48333,,,,,Kilrush,Kilrush,"Cill Rois,Kilrash,Kilrush,Килраш",2712,V15
2961086,IE,,,53.27389,-7.48889,,,,,Tullamore,Tullamore,"Talamor,Talamoras,Tallamor,Tulach Mhor,Tulach Mhór,Tulamor,Tullamore,ta la mo er,taramoa,teolleomo-eo,thul la mxr,twlamwr,Таламор,Талламор,Тъламор,تولامور,ٹولامور,ทูลลามอร์,ტალამორი,タラモア,塔拉莫尔,털러모어",11575,R35
2961642,IE,,,51.98333,-8.83333,,,,,Rylane,Rylane Cross,"Rylane,Rylane Cross",0,P32
2962769,IE,,,53.52743,-6.16423,,,,,Lusk,Lusk,"Lusca,Lusk",7022,K45
2962165,IE,,,53.52528,-6.31556,,,,,Oldtown,Oldtown,,455,A45
2965140,IE,,,51.89797,-8.47061,,,,,Cork city northside,Cork,"Corc,Corcagia,Corcaigh,Cork,Cork - Corcaigh,Cork city,Corkee,Gorad Kork,Kork,Korka,Korkas,Korkig,ORK,ke ke,khxrk,kokeu,koku,korka,kwrk,qwrq,Κορκ,Горад Корк,Корк,Կորկ,קורק,كورك,کورک,कॉर्क,คอร์ก,კორკი,コーク,科克,코크",190384,T23
2960970,IE,,,53.8,-9.51667,,,,,Westport,Westport,"Caair ny Mart,Cathair na Mart,Uehstport,Uestport,Westport,u~esutopoto,weseuteupoteu,Уестпорт,Уэстпорт,ویسٹپورت، کاؤنٹی میو,უესტპორტი,ウェストポート,웨스트포트",6200,F28
2966778,IE,,,54.11667,-9.16667,,,,,Ballina,Ballina,"Balina,Ballina,Beal An Atha,Beal an Atha,Beeal yn Aah,Béal An Átha,Béal an Átha,ba li na,baellina,balina,balyna,Балина,Баллина,بالینا,ბალინა,巴利纳,밸리나",10087,F26
2964506,IE,,,53.29395,-6.13586,,,,,Dun Laoghaire,Dún Laoghaire,"Dan Lere,Dan Leri,Dan Lerė,Dan Liri,Dun Laoghaire,Dun Laoire,Dun-Lehare,Dunleary,Dunum Loigarii,Dún Laoghaire,Dún Laoire,Kingstown,danlyry,deng lai li,deonleleo,dn lyry,dunlere,Дан Лері,Дан Лири,Дун-Лэаре,דן לירי,دانلیری,ڈون لاری,ดูนเลเร,ダン・レアリー,邓莱里,던레러",185400,A96
2964661,IE,,,53.71889,-6.34778,,,,,Drogheda,Drogheda,"Droeda,Droehda,Drogeda,Droghad Aah,Drogheda,Drogheda - Droichead Atha,Drogheda - Droichead Átha,Droichead Atha,Droichead Átha,Droida,de luo he da,deuloida,doroheda,drahyda,Дрогеда,Дроида,Дроэда,دراهیدا,ڈراہیڈا,ドロヘダ,德羅赫達,드로이다",33441,A92
2965158,IE,,,54.0725,-7.08194,,,,,Cootehill,Cootehill,"Cootehill,Muinchille",1713,H16
2963522,IE,,,51.88333,-9.58333,,,,,Kenmare,Kenmare,"An Neidin,An Neidín,Kenmare,Kenmehr,Kevmare,Neidin,Кенмэр",2175,V93
2964114,IE,,,51.91583,-8.39972,,,,,Glanmire,Glanmire,"Glanmire,Gleann Maghair",0,T45
2965449,IE,,,53.48907,-10.0191,,,,,Clifden,Clifden,"An Clochan,An Clochán,Clifden,Klifden,Клифден,კლიფდენი",2056,H71
2964403,IE,,,52.50083,-6.55778,,,,,Enniscorthy,Enniscorthy,"Enniscorthy,Inis Corthaidh,Inis Córthaidh",9709,Y21
2965570,IE,,,53.76667,-8.5,,,,,Castlerea,Castlerea,"An Caislean Riabhach,An Caisleán Riabhach,Castlerea,Castlereagh",1985,F45
3314536,IE,,,53.14722,-6.83639,,,,,Curragh,Curragh Camp,Curragh Camp,0,R56
2963398,IE,,,52.65417,-7.25222,,,,,Kilkenny,Kilkenny,"Canicopolis,Cill Chainnigh,KKY,Keeill Chennee,Kilkeni,Kilkenis,Kilkenni,Kilkenny,kilkeni,kirukeni,Килкени,Килкенни,キルケニー,킬케니",21589,R95
2962840,IE,,,53.72536,-7.79823,,,,,Longford,Longford,"An Longfort,Longford,Longfordas,lamgafarda,lang fu de,longpeodeu,longpordi,lwnjfwrd,rongufodo,Лонгфорд,لونجفورد,لونگفرڈ,लाँगफ़र्ड,ლონგფორდი,ロングフォード,朗福德,롱퍼드",7787,N39
2966843,IE,,,53.29639,-8.74306,,,,,Athenry,Athenry,"Aah yn Ree,Adunraj,Atenraj,Athenry,Baile Atha an Ri,Baile Átha an Rí,adenlai,atenrai,Адънрай,Атенрай,اتن‌رای,ათენრაი,아덴라이",3950,H65
2963283,IE,,,52.20545,-7.42573,,,,,Kilmacthomas,Kilmacthomas,"Coill Mhic Thomaisin,Coill Mhic Thomáisín,Kilmacthomas",871,X42
2961461,IE,,,53.58278,-6.10833,,,,,Skerries,Skerries,"Na Sceiri,Na Sceirí,Skerijs,Skerries,Skerris,Скерийс,Скеррис",9671,K34
2962714,IE,,,52.13333,-8.63333,,,,,Mallow,Mallow,"Maigh Eala,Mala,Mallou,Mallow,Malou,Malovas,ma luo,Маллоу,Малоу,مالوو، کاؤنٹی کورک,馬羅",9495,P51
2966667,IE,,,53.51952,-6.26671,,,,,Ballyboughal,Ballyboughal,"Ballyboghil,Ballyboghill,Ballyboughal",352,A41
2965699,IE,,,51.98861,-8.47972,,,,,Carrignavar,Carrignavar,Carrignavar,499,T34
2962800,IE,,,53.19694,-8.56694,,,,,Loughrea,Loughrea,"Baile Locha Riach,Lokhrej,Loughrea,lokhrei,Лохрей,لوخرے,ლოხრეი",5062,H62
2960987,IE,,,52.01139,-8.34417,,,,,Watergrasshill,Watergrasshill,"Cnocan na Biolrai,Cnocán na Biolraí,Watergrasshill",1161,T56
2963275,IE,,,52.4,-8.57722,,,,,Kilmallock,Kilmallock,"Cill Mocheallog,Cill Mocheallóg,Kilmailock,Kilmallock",1635,V35
2963528,IE,,,53.72639,-6.87917,,,,,Kells,Kells,"Ceanannas,Ceanannas Mor,Ceanannas Mór,Ceanannus Mor,Ceanannus Mór,Kells,Kels,Келлс,Келс,کیلز، کاؤنٹی میدھ",4820,A82
2963139,IE,,,53.79059,-8.92111,,,,,Knock,Knock,"Cnoc Mhuire,Knock,NOC",811,F12
2965768,IE,,,52.84083,-6.92611,,,,,Carlow,Carlow,"Carlow,Ceatharlach",20055,R93
2962252,IE,,,52.39667,-6.93667,,,,,New Ross,New Ross,"N'ju-Ross,New Ross,Nju Ros,Nueva Ross,Ros Mhic Thriuin,Ros Mhic Thriúin,Ross,nyw ras,Нью-Росс,Ню Рос,نیو راس",6695,Y34
2966044,IE,,,53.96667,-8.3,,,,,Boyle,Boyle,"Bojl,Boyle,Mainistir na Buille,Mainistir na Búille,boili,bwyl,Бойл,بويل,ბოილი",2199,F52
2965873,IE,,,52.37694,-7.92167,,,,,Cahir,Cahir,"An Chathair,Caher,Cahir,Kehr,Keur,Án Chathair,Кеър,Кэр",3578,E21
2960869,IE,,,51.95,-7.85056,,,,,Youghal,Youghal,"Eochaill,Jol,Yoal,Youghal,ioli,ywghl,Йол,یوغل,იოლი",6868,P36
